Date,Open,Low,High,Close,Volume
2016.05.03,1.1518,1.16159,1.15008,1.1506,158632
2016.05.04,1.1506,1.15292,1.14659,1.14903,156016
2016.05.05,1.14903,1.14938,1.13856,1.14015,130409
2016.05.06,1.14015,1.14796,1.13863,1.14039,138077
2016.05.07,1.14041,1.14059,1.14,1.14009,2509
2016.05.09,1.13939,1.14194,1.1375,1.1381,116169
2016.05.10,1.1381,1.14096,1.13583,1.13703,117144
2016.05.11,1.13702,1.14462,1.13682,1.14231,109792
2016.05.12,1.14231,1.14288,1.13716,1.13731,116491
2016.05.13,1.1373,1.138,1.12825,1.13109,132990
2016.05.14,1.13112,1.13131,1.13022,1.13088,2723
2016.05.16,1.13098,1.1342,1.13019,1.13189,102093
2016.05.17,1.1319,1.13482,1.13013,1.13145,120664
2016.05.18,1.13145,1.13176,1.12171,1.12178,142014
2016.05.19,1.12178,1.12297,1.11796,1.11952,138399
2016.05.20,1.11951,1.1237,1.11951,1.12162,100462
2016.05.21,1.12158,1.12237,1.12158,1.12217,2051
2016.05.23,1.12033,1.12426,1.11873,1.12157,103888
2016.05.24,1.12156,1.12267,1.11321,1.11408,122035
2016.05.25,1.11408,1.11666,1.11285,1.11531,117228
2016.05.26,1.11531,1.12164,1.11492,1.1188,117963
2016.05.27,1.11882,1.12004,1.11109,1.11123,110645
2016.05.28,1.11122,1.11141,1.11107,1.1113,2196
2016.05.30,1.11125,1.11443,1.10977,1.11403,73385
2016.05.31,1.11402,1.11731,1.11219,1.11265,132538
2016.06.01,1.11265,1.11937,1.11138,1.11924,143891
2016.06.02,1.11924,1.12198,1.11449,1.11527,134162
2016.06.03,1.11527,1.13568,1.10707,1.13554,148680
2016.06.04,1.13554,1.13732,1.13545,1.13662,4778
2016.06.06,1.13542,1.13923,1.13262,1.13614,139756
2016.06.07,1.13617,1.13801,1.13383,1.13571,122633
2016.06.08,1.13572,1.14103,1.13536,1.13943,118393
2016.06.09,1.13945,1.14151,1.13052,1.13202,128481
2016.06.10,1.13203,1.13217,1.1245,1.12527,133327
2016.06.11,1.12526,1.12585,1.12494,1.12533,2764
2016.06.13,1.12478,1.13027,1.12316,1.12958,148201
2016.06.14,1.12956,1.12984,1.11886,1.12048,138924
2016.06.15,1.12047,1.12982,1.11894,1.12524,140450
2016.06.16,1.12525,1.12946,1.11307,1.124,179026
2016.06.17,1.12398,1.12961,1.12224,1.12785,136878
2016.06.18,1.12786,1.12796,1.12713,1.12752,2452
2016.06.20,1.13308,1.13821,1.13018,1.13059,138786
2016.06.21,1.13059,1.13492,1.12428,1.1251,126663
2016.06.22,1.12511,1.13372,1.12362,1.1301,122114
2016.06.23,1.1301,1.14208,1.1293,1.13815,138006
2016.06.24,1.13815,1.14278,1.09113,1.10864,299180
2016.06.25,1.10864,1.11178,1.10847,1.10912,4312
2016.06.27,1.10024,1.10833,1.09705,1.10172,208177
2016.06.28,1.10172,1.11112,1.10098,1.10777,154669
2016.06.29,1.10777,1.113,1.10489,1.1102,152383
2016.06.30,1.1102,1.11541,1.10238,1.10939,172030
2016.07.01,1.10939,1.11689,1.10716,1.11342,134093
2016.07.02,1.1134,1.11426,1.11254,1.11361,2760
2016.07.04,1.11245,1.11591,1.10975,1.11549,93036
2016.07.05,1.11549,1.11862,1.10619,1.10678,127692
2016.07.06,1.10678,1.11112,1.10288,1.11012,158477
2016.07.07,1.11012,1.11069,1.10522,1.10627,128960
2016.07.08,1.10628,1.11198,1.10016,1.10512,124813
2016.07.09,1.10512,1.10569,1.10469,1.10497,2176
2016.07.11,1.10448,1.10743,1.10153,1.10568,113602
2016.07.12,1.10568,1.1126,1.10517,1.1062,142608
2016.07.13,1.10618,1.11195,1.10418,1.10933,133574
2016.07.14,1.10934,1.11644,1.1085,1.11131,151613
2016.07.15,1.11131,1.11486,1.10526,1.10687,133916
2016.07.16,1.10689,1.10701,1.1024,1.10244,7910
2016.07.18,1.10497,1.10839,1.10372,1.10709,106189
2016.07.19,1.10709,1.10801,1.09996,1.1019,109077
2016.07.20,1.1019,1.10298,1.0981,1.10178,104949
2016.07.21,1.10175,1.106,1.09793,1.10217,133706
2016.07.22,1.10216,1.10406,1.09551,1.09732,118972
2016.07.23,1.09728,1.09786,1.09707,1.09747,2317
2016.07.25,1.09725,1.09986,1.09516,1.09903,98576
2016.07.26,1.09903,1.10294,1.09778,1.09877,103516
2016.07.27,1.09877,1.10647,1.09314,1.10524,117454
2016.07.28,1.10526,1.11191,1.105,1.10753,118355
2016.07.29,1.10752,1.11972,1.1072,1.11777,138496
2016.07.30,1.11778,1.11849,1.11718,1.11743,3683
2016.08.01,1.11715,1.11831,1.11548,1.11671,98646
2016.08.02,1.11672,1.12334,1.11573,1.12209,117018
2016.08.03,1.12217,1.12265,1.11403,1.11475,99390
2016.08.04,1.11474,1.11561,1.11135,1.11305,110471
2016.08.05,1.11305,1.11608,1.10453,1.1087,102834
2016.08.06,1.10871,1.10887,1.10828,1.10867,2445
2016.08.08,1.10795,1.11046,1.10716,1.10826,86312
2016.08.09,1.10826,1.11221,1.107,1.11116,93007
2016.08.10,1.11119,1.11898,1.11114,1.11745,106059
2016.08.11,1.11747,1.11909,1.11362,1.11407,106901
2016.08.12,1.11405,1.12209,1.11309,1.1161,108609
2016.08.13,1.11609,1.11656,1.11592,1.11634,2291
2016.08.15,1.11659,1.12032,1.1153,1.11854,82232
2016.08.16,1.11854,1.13221,1.1177,1.12783,123045
2016.08.17,1.12786,1.13155,1.12403,1.12818,114113
2016.08.18,1.12818,1.13661,1.128,1.13642,121409
2016.08.19,1.13642,1.13659,1.13037,1.13279,110596
2016.08.20,1.13279,1.13279,1.13215,1.13237,1781
2016.08.22,1.13087,1.13302,1.12707,1.13206,103837
2016.08.23,1.13206,1.13548,1.13033,1.13053,100493
2016.08.24,1.13051,1.13111,1.12448,1.12614,109150
2016.08.25,1.12615,1.1297,1.12588,1.1281,82936
2016.08.26,1.128,1.13406,1.11806,1.11931,121593
2016.08.27,1.11933,1.12002,1.11856,1.11856,2657
2016.08.29,1.11823,1.12074,1.11575,1.11872,93726
2016.08.30,1.11873,1.1192,1.11317,1.11419,95944
2016.08.31,1.1142,1.1165,1.11227,1.11536,102898
2016.09.01,1.11538,1.12048,1.11272,1.12002,105912
2016.09.02,1.12003,1.12518,1.11501,1.11579,119636
2016.09.03,1.11579,1.11583,1.11449,1.11449,1429
2016.09.05,1.11564,1.11819,1.11393,1.11475,77654
2016.09.06,1.11476,1.12627,1.11404,1.1248,112752
2016.09.07,1.12477,1.12706,1.12283,1.12405,109889
2016.09.08,1.12405,1.13266,1.1234,1.12564,127135
2016.09.09,1.12564,1.12849,1.11981,1.12259,120950
2016.09.10,1.12259,1.12351,1.12226,1.12235,2134
2016.09.12,1.12304,1.1268,1.121,1.12337,125284
2016.09.13,1.12335,1.12601,1.12036,1.12133,123761
2016.09.14,1.12132,1.12737,1.12097,1.12494,117066
2016.09.15,1.12494,1.12833,1.12187,1.12445,123504
2016.09.16,1.12445,1.12497,1.11492,1.11532,118412
2016.09.17,1.11533,1.11584,1.11511,1.11535,2577
2016.09.19,1.11531,1.11975,1.11505,1.11772,97121
2016.09.20,1.11775,1.12131,1.11546,1.1158,113346
2016.09.21,1.1158,1.11962,1.11228,1.11866,135089
2016.09.22,1.11863,1.12569,1.11813,1.12039,110829
2016.09.23,1.12042,1.12403,1.11935,1.12267,105734
2016.09.24,1.12266,1.12322,1.12149,1.12149,1788
2016.09.26,1.1229,1.12788,1.12204,1.12536,98847
2016.09.27,1.12537,1.12586,1.11906,1.12212,118670
2016.09.28,1.1221,1.12365,1.11814,1.12146,121277
2016.09.29,1.12148,1.12496,1.11965,1.12179,127205
2016.09.30,1.12179,1.12503,1.11531,1.12327,158279
2016.10.01,1.12328,1.12441,1.12327,1.12399,3484
2016.10.03,1.12262,1.12439,1.12049,1.12123,101399
2016.10.04,1.12125,1.12384,1.11376,1.12038,145547
2016.10.05,1.12038,1.1233,1.11894,1.12049,127910
2016.10.06,1.12049,1.12121,1.11395,1.11493,127146
2016.10.07,1.11493,1.12048,1.1104,1.1196,187917
2016.10.08,1.11956,1.12017,1.11931,1.11931,2191
2016.10.10,1.1181,1.12028,1.11309,1.11353,108008
2016.10.11,1.11353,1.11419,1.10486,1.10559,146805
2016.10.12,1.10558,1.10673,1.10041,1.1014,152238
2016.10.13,1.10145,1.10553,1.09851,1.10492,121397
2016.10.14,1.10495,1.10582,1.09706,1.09714,132870
2016.10.15,1.09712,1.09763,1.09699,1.09711,2456
2016.10.17,1.09689,1.10076,1.09635,1.1004,108300
2016.10.18,1.10039,1.10262,1.09697,1.09801,108779
2016.10.19,1.09799,1.10044,1.09547,1.09692,111160
2016.10.20,1.09691,1.10388,1.09154,1.09265,119555
2016.10.21,1.09263,1.09293,1.0859,1.08803,107237
2016.10.22,1.08804,1.08886,1.08736,1.08736,2014
2016.10.24,1.08801,1.08993,1.08592,1.08733,93310
2016.10.25,1.08732,1.09045,1.08507,1.08893,118116
2016.10.26,1.08891,1.09462,1.0874,1.09062,98822
2016.10.27,1.09062,1.09418,1.08821,1.0903,112026
2016.10.28,1.09029,1.09915,1.08926,1.09789,122328
2016.10.29,1.09794,1.09899,1.09745,1.09745,8004
2016.10.31,1.09841,1.09907,1.09355,1.09761,95526
2016.11.01,1.09761,1.10686,1.09597,1.10508,115353
2016.11.02,1.10514,1.11228,1.10493,1.10916,130118
2016.11.03,1.10916,1.11255,1.10595,1.11063,127044
2016.11.04,1.11062,1.11376,1.10795,1.11375,116567
2016.11.05,1.11378,1.11405,1.11294,1.11375,4302
2016.11.07,1.10616,1.11099,1.1027,1.10377,108610
2016.11.08,1.10377,1.10667,1.10083,1.10293,101723
2016.11.09,1.10293,1.12991,1.09195,1.09318,288085
2016.11.10,1.09318,1.09533,1.08645,1.08905,181601
2016.11.11,1.08905,1.09229,1.08301,1.08439,171181
2016.11.12,1.08447,1.086,1.08442,1.08503,5495
2016.11.14,1.08316,1.08403,1.07087,1.07241,177610
2016.11.15,1.07243,1.08161,1.07138,1.0716,160192
2016.11.16,1.07158,1.07592,1.06656,1.06805,150373
2016.11.17,1.06804,1.07453,1.06229,1.0626,160008
2016.11.18,1.0626,1.06425,1.05687,1.05994,173539
2016.11.19,1.05993,1.05999,1.05826,1.05826,8340
2016.11.21,1.05915,1.06488,1.05785,1.06093,156017
2016.11.22,1.06093,1.06575,1.05835,1.06235,156396
2016.11.23,1.06235,1.06433,1.05258,1.05481,150140
2016.11.24,1.05481,1.05849,1.05176,1.05525,141854
2016.11.25,1.05525,1.0627,1.05291,1.0583,152379
2016.11.26,1.0583,1.05985,1.05772,1.05772,3871
2016.11.28,1.06079,1.06854,1.05632,1.05945,150523
2016.11.29,1.05943,1.06493,1.05645,1.06468,145372
2016.11.30,1.06469,1.06662,1.05521,1.05972,172105
2016.12.01,1.05972,1.06593,1.05842,1.06457,141873
2016.12.02,1.06457,1.06896,1.06248,1.06582,129602
2016.12.03,1.06583,1.06751,1.06538,1.06538,5963
2016.12.05,1.06171,1.07959,1.05044,1.07684,161826
2016.12.06,1.07685,1.0785,1.06979,1.07158,110308
2016.12.07,1.07158,1.07679,1.07095,1.07572,88406
2016.12.08,1.07574,1.08734,1.05968,1.06126,135531
2016.12.09,1.06126,1.06293,1.05306,1.05528,108394
2016.12.10,1.05528,1.05606,1.0548,1.05515,4410
2016.12.12,1.05326,1.06513,1.0525,1.06295,105628
2016.12.13,1.06293,1.06667,1.06034,1.06213,110960
2016.12.14,1.06217,1.06698,1.05557,1.05577,115271
2016.12.15,1.05576,1.05617,1.0366,1.04256,188077
2016.12.16,1.04256,1.04738,1.04003,1.04333,133084
2016.12.17,1.04332,1.04524,1.04291,1.04401,6927
2016.12.19,1.04374,1.04791,1.03945,1.04034,114250
2016.12.20,1.04034,1.04175,1.03519,1.03883,117541
2016.12.21,1.03881,1.04509,1.03819,1.04252,104616
2016.12.22,1.04255,1.04989,1.0421,1.04348,111457
2016.12.23,1.04348,1.04684,1.04262,1.04515,75191
2016.12.24,1.04514,1.047,1.04472,1.047,4879
2016.12.26,1.04607,1.04668,1.03249,1.04511,25421
2016.12.27,1.04507,1.0463,1.04319,1.04563,91555
2016.12.28,1.04564,1.04795,1.03717,1.04086,89954
2016.12.29,1.04087,1.04936,1.04053,1.04835,115753
2016.12.30,1.04835,1.06522,1.04795,1.0534,149078
2016.12.31,1.0534,1.05372,1.05121,1.05129,5424
2017.01.02,1.051,1.05275,1.04539,1.04589,61781
2017.01.03,1.04588,1.04898,1.03399,1.04105,143432
2017.01.04,1.04102,1.04996,1.03895,1.04658,136573
2017.01.05,1.04655,1.06149,1.04634,1.05914,172779
2017.01.06,1.05914,1.06207,1.05247,1.05308,147025
2017.01.07,1.05309,1.05351,1.05235,1.05235,5822
2017.01.09,1.05292,1.05826,1.05104,1.05773,119507
2017.01.10,1.05777,1.06268,1.05506,1.05577,149045
2017.01.11,1.05577,1.06226,1.04534,1.05762,175792
2017.01.12,1.05761,1.06844,1.05637,1.0626,182503
2017.01.13,1.06259,1.0673,1.05959,1.06434,143726
2017.01.14,1.06433,1.06471,1.06353,1.0642,5276
2017.01.16,1.06023,1.06355,1.05789,1.0602,105627
2017.01.17,1.06021,1.0719,1.05893,1.07085,178267
2017.01.18,1.07086,1.0715,1.06551,1.06714,136374
2017.01.19,1.06716,1.06763,1.05888,1.06592,172655
2017.01.20,1.06593,1.0709,1.06248,1.07048,160526
2017.01.21,1.07049,1.07057,1.06892,1.06982,9408
2017.01.23,1.07004,1.07544,1.0693,1.07455,149392
2017.01.24,1.07455,1.07745,1.07214,1.0722,144052
2017.01.25,1.0722,1.07694,1.07109,1.07408,136406
2017.01.26,1.07406,1.07653,1.06572,1.0698,144689
2017.01.27,1.06981,1.07247,1.06579,1.06987,135106
2017.01.28,1.06986,1.06988,1.06912,1.06968,4513
2017.01.30,1.07023,1.07399,1.062,1.06941,124209
2017.01.31,1.06941,1.0812,1.06843,1.0804,166754
2017.02.01,1.08039,1.0807,1.07298,1.0776,146563
2017.02.02,1.07757,1.08284,1.07583,1.07643,153081
2017.02.03,1.07642,1.07973,1.07106,1.07661,138590
2017.02.04,1.07658,1.07863,1.07647,1.07789,6219
2017.02.06,1.07848,1.07906,1.07053,1.07471,122280
2017.02.07,1.0747,1.07547,1.06558,1.06957,129416
2017.02.08,1.06958,1.07138,1.06402,1.0686,127736
2017.02.09,1.0686,1.07092,1.06505,1.06579,123625
2017.02.10,1.06579,1.06674,1.06072,1.06323,126117
2017.02.11,1.06323,1.06405,1.06298,1.06377,5350
2017.02.13,1.06276,1.06581,1.05917,1.05983,106879
2017.02.14,1.05983,1.06331,1.05607,1.05731,120436
2017.02.15,1.0573,1.0609,1.0521,1.05892,129902
2017.02.16,1.05893,1.0679,1.05874,1.06757,128975
2017.02.17,1.06756,1.06773,1.06051,1.06058,118934
2017.02.18,1.06058,1.06154,1.06055,1.06056,4856
2017.02.20,1.06069,1.06326,1.06029,1.06139,87730
2017.02.21,1.06139,1.06166,1.05255,1.05475,116503
2017.02.22,1.0547,1.05721,1.04933,1.05704,129316
2017.02.23,1.05706,1.05949,1.05373,1.0572,115715
2017.02.24,1.05721,1.06176,1.05568,1.0564,115048
2017.02.25,1.05641,1.05677,1.05513,1.05513,5066
2017.02.27,1.05622,1.06304,1.05511,1.05881,107178
2017.02.28,1.05881,1.06298,1.0568,1.05918,114848
2017.03.01,1.05918,1.05978,1.05138,1.05439,149636
2017.03.02,1.05439,1.05546,1.04946,1.05008,119539
2017.03.03,1.05008,1.06084,1.04997,1.0598,131337
2017.03.04,1.05981,1.06236,1.05964,1.06166,7346
2017.03.06,1.06033,1.06397,1.05745,1.05866,105821
2017.03.07,1.05866,1.06022,1.0558,1.05666,101799
2017.03.08,1.05665,1.05738,1.05345,1.05483,112372
2017.03.09,1.05482,1.06151,1.05247,1.05918,139144
2017.03.10,1.05916,1.06922,1.05721,1.06912,133425
2017.03.11,1.06911,1.06988,1.06685,1.06712,7675
2017.03.13,1.06832,1.07141,1.0653,1.06536,122052
2017.03.14,1.06536,1.06624,1.06022,1.0606,112976
2017.03.15,1.06058,1.07183,1.05995,1.07079,126194
2017.03.16,1.07078,1.07697,1.07053,1.07686,142374
2017.03.17,1.07688,1.07821,1.07272,1.07421,116932
2017.03.18,1.07417,1.0742,1.0733,1.07362,1694
2017.03.20,1.07384,1.0777,1.07249,1.07429,94404
2017.03.21,1.07429,1.0819,1.07189,1.08101,129112
2017.03.22,1.08101,1.08245,1.07755,1.07948,127545
2017.03.23,1.07945,1.08047,1.07677,1.07839,119418
2017.03.24,1.07843,1.08178,1.076,1.07927,111012
2017.03.25,1.07927,1.08048,1.07922,1.07957,3059
2017.03.27,1.08316,1.09057,1.08266,1.08668,109557
2017.03.28,1.08672,1.08723,1.07985,1.08078,101265
2017.03.29,1.08081,1.08263,1.07396,1.07575,110876
2017.03.30,1.07575,1.07729,1.0684,1.06899,108755
2017.03.31,1.06899,1.07017,1.06642,1.06692,113594
2017.04.01,1.06694,1.06715,1.06462,1.06462,4646
2017.04.03,1.06591,1.06807,1.06421,1.0672,93759
2017.04.04,1.0672,1.06758,1.06354,1.06673,90401
2017.04.05,1.06672,1.06887,1.06345,1.06778,100878
2017.04.06,1.06777,1.06838,1.06287,1.06413,104130
2017.04.07,1.06411,1.06664,1.05804,1.05936,119884
2017.04.08,1.05938,1.06026,1.0588,1.05884,2844
2017.04.10,1.0586,1.06063,1.05695,1.05924,82760
2017.04.11,1.05925,1.06299,1.05783,1.06048,92788
2017.04.12,1.06047,1.06722,1.05886,1.06584,95220
2017.04.13,1.06581,1.06773,1.06089,1.06178,98891
2017.04.14,1.06178,1.06294,1.06056,1.06109,57456
2017.04.15,1.06109,1.0612,1.06092,1.06096,912
2017.04.17,1.06102,1.06701,1.06025,1.06394,64548
2017.04.18,1.06393,1.07357,1.06365,1.07338,104464
2017.04.19,1.0734,1.07366,1.06995,1.07159,89166
2017.04.20,1.07157,1.07773,1.07073,1.07178,88965
2017.04.21,1.07177,1.07378,1.0682,1.07027,86358
2017.04.22,1.07027,1.07299,1.06986,1.07266,3055
2017.04.24,1.09047,1.09061,1.08205,1.08677,124821
2017.04.25,1.08677,1.09497,1.08511,1.0937,97982
2017.04.26,1.09372,1.09506,1.08554,1.09066,115451
2017.04.27,1.09068,1.09325,1.08514,1.08744,107704
2017.04.28,1.08745,1.09471,1.08567,1.08928,103926
2017.04.29,1.08929,1.08995,1.08891,1.08921,2168
2017.05.01,1.09086,1.09234,1.08838,1.08978,59733
2017.05.02,1.08979,1.09301,1.08878,1.09256,88335
2017.05.03,1.09255,1.09365,1.08865,1.0895,99032
2017.05.04,1.08949,1.0985,1.08745,1.09844,120503
2017.05.05,1.09844,1.09988,1.09476,1.09973,109588
2017.05.06,1.09972,1.09987,1.09863,1.09863,3629
2017.05.08,1.1016,1.10176,1.09159,1.09299,112574
2017.05.09,1.09295,1.09331,1.08631,1.08733,113706
2017.05.10,1.08731,1.08979,1.0853,1.08658,107296
2017.05.11,1.08658,1.08927,1.08387,1.0863,102488
2017.05.12,1.08627,1.09341,1.08553,1.09292,98952
2017.05.13,1.09292,1.09325,1.09267,1.09268,2680
2017.05.15,1.09318,1.09892,1.09222,1.09773,91644
2017.05.16,1.09772,1.1097,1.0973,1.10844,114155
2017.05.17,1.10842,1.11577,1.10792,1.1152,137028
2017.05.18,1.11519,1.11716,1.10755,1.11126,167691
2017.05.19,1.11126,1.12115,1.10957,1.12039,116974
2017.05.20,1.1204,1.1208,1.1174,1.1174,2240
2017.05.22,1.11984,1.12631,1.11611,1.1237,107210
2017.05.23,1.12369,1.1268,1.11747,1.11823,132837
2017.05.24,1.11825,1.12171,1.11681,1.12146,121725
2017.05.25,1.12144,1.12502,1.11932,1.12106,106751
2017.05.26,1.12106,1.12342,1.11602,1.11707,105766
2017.05.27,1.11707,1.11812,1.11673,1.11733,2245
2017.05.29,1.1166,1.11896,1.11615,1.11712,60280
2017.05.30,1.11714,1.12051,1.11092,1.11882,113779
2017.05.31,1.11879,1.1252,1.11643,1.12333,117277
2017.06.01,1.12332,1.12564,1.12018,1.12141,101893
2017.06.02,1.12139,1.12848,1.12047,1.12817,102160
2017.06.03,1.12817,1.12845,1.12784,1.12784,1596
2017.06.05,1.12699,1.12835,1.12339,1.12552,69194
2017.06.06,1.12551,1.12837,1.12401,1.12778,83602
2017.06.07,1.1278,1.12824,1.12037,1.12672,91259
2017.06.08,1.12672,1.12691,1.11948,1.12172,96296
2017.06.09,1.12168,1.12365,1.11661,1.1195,104763
2017.06.10,1.11949,1.1198,1.11924,1.11935,1717
2017.06.12,1.12045,1.12318,1.11916,1.12042,73425
2017.06.13,1.12043,1.12247,1.1185,1.12067,70923
2017.06.14,1.12066,1.12954,1.11927,1.1218,112623
2017.06.15,1.12178,1.12283,1.11318,1.11451,103254
2017.06.16,1.11449,1.12011,1.11382,1.12002,80848
2017.06.17,1.12004,1.12014,1.11924,1.11961,2033
2017.06.19,1.12037,1.12125,1.11428,1.11482,72281
2017.06.20,1.11482,1.11647,1.11186,1.11253,85274
2017.06.21,1.11254,1.11681,1.11253,1.11653,78151
2017.06.22,1.11651,1.11777,1.1139,1.11512,76350
2017.06.23,1.11512,1.12087,1.11449,1.1197,65785
2017.06.24,1.11969,1.11978,1.11914,1.11928,1466
2017.06.26,1.11969,1.12195,1.11714,1.11801,75573
2017.06.27,1.11799,1.1349,1.11785,1.13484,100099
2017.06.28,1.13483,1.13901,1.12912,1.13813,125230
2017.06.29,1.13813,1.14451,1.13741,1.14389,104906
2017.06.30,1.14391,1.14449,1.13919,1.14212,102331
2017.07.01,1.14212,1.14254,1.14181,1.14254,1710
2017.07.03,1.14175,1.14264,1.13548,1.13626,76247
2017.07.04,1.13625,1.13766,1.13357,1.13458,72794
2017.07.05,1.13458,1.13682,1.13121,1.13417,88588
2017.07.06,1.13417,1.14243,1.13269,1.14195,92092
2017.07.07,1.14197,1.14395,1.13794,1.14044,94978
2017.07.08,1.14042,1.14045,1.13954,1.13954,1409
2017.07.10,1.13965,1.14177,1.13814,1.13998,67936
2017.07.11,1.13997,1.14793,1.13825,1.14632,85881
2017.07.12,1.14633,1.14891,1.13914,1.142,110148
2017.07.13,1.14201,1.14556,1.137,1.14064,101696
2017.07.14,1.14065,1.1471,1.13912,1.14703,95363
2017.07.15,1.14703,1.14718,1.14657,1.14666,1280
2017.07.17,1.14688,1.14866,1.14345,1.14821,84253
2017.07.18,1.1482,1.1583,1.14711,1.1557,123295
2017.07.19,1.15572,1.15582,1.15097,1.15172,87074
2017.07.20,1.15173,1.16579,1.1479,1.16282,128856
2017.07.21,1.16282,1.16825,1.16188,1.16683,99450
2017.07.22,1.16681,1.167,1.16603,1.16623,2968
2017.07.24,1.16589,1.1684,1.16256,1.16434,92346
2017.07.25,1.16434,1.17122,1.16304,1.1647,105575
2017.07.26,1.1647,1.17394,1.16123,1.17216,114495
2017.07.27,1.17214,1.17765,1.16497,1.16756,126424
2017.07.28,1.16757,1.17638,1.16703,1.17583,115032
2017.07.29,1.17583,1.17592,1.17458,1.17494,2041
2017.07.31,1.17518,1.18446,1.17229,1.18361,103819
2017.08.01,1.18363,1.18437,1.17849,1.17998,109115
2017.08.02,1.17999,1.191,1.17932,1.18536,105299
2017.08.03,1.18537,1.18926,1.18302,1.18749,102703
2017.08.04,1.18749,1.18889,1.17278,1.17801,100236
2017.08.05,1.178,1.17826,1.17688,1.17719,2231
2017.08.07,1.17729,1.18139,1.17679,1.17937,76514
2017.08.08,1.17937,1.18235,1.17149,1.17488,89531
2017.08.09,1.17487,1.17635,1.16885,1.17555,108767
2017.08.10,1.17555,1.1785,1.17039,1.17732,105393
2017.08.11,1.17732,1.18468,1.17483,1.18245,99776
2017.08.12,1.18248,1.18249,1.18189,1.18189,1598
2017.08.14,1.18212,1.1838,1.17694,1.17846,81878
2017.08.15,1.17845,1.17923,1.16869,1.17391,99743
2017.08.16,1.1739,1.17783,1.16809,1.17688,107740
2017.08.17,1.17687,1.17897,1.16619,1.17286,118302
2017.08.18,1.17287,1.17741,1.1708,1.17628,106550
2017.08.19,1.17629,1.17655,1.17567,1.17578,1605
2017.08.21,1.1759,1.18277,1.17307,1.1809,73939
2017.08.22,1.18092,1.18239,1.17448,1.17593,80357
2017.08.23,1.1759,1.1823,1.17398,1.18175,83328
2017.08.24,1.18176,1.18196,1.17838,1.18009,81157
2017.08.25,1.18007,1.19411,1.17728,1.1924,100535
2017.08.26,1.19241,1.1934,1.19167,1.19209,2527
2017.08.28,1.19423,1.19834,1.19166,1.19733,77545
2017.08.29,1.19735,1.20699,1.19551,1.1968,131131
2017.08.30,1.1968,1.19839,1.18824,1.18895,108245
2017.08.31,1.18892,1.19094,1.18228,1.19047,106132
2017.09.01,1.19047,1.19795,1.18499,1.18646,110263
2017.09.02,1.18644,1.18646,1.18583,1.18627,1819
2017.09.04,1.18807,1.19217,1.18735,1.18964,77810
2017.09.05,1.18964,1.19404,1.18679,1.19179,115430
2017.09.06,1.1918,1.195,1.19025,1.19149,110847
2017.09.07,1.19148,1.20593,1.19115,1.20196,126711
2017.09.08,1.20195,1.20921,1.20145,1.20258,132601
2017.09.09,1.20256,1.20383,1.20256,1.20337,1632
2017.09.11,1.20161,1.20292,1.19489,1.19523,94879
2017.09.12,1.1951,1.19781,1.19262,1.19665,97259
2017.09.13,1.19664,1.19949,1.18729,1.18842,91910
2017.09.14,1.18841,1.19223,1.18379,1.19053,103180
2017.09.15,1.19053,1.19867,1.19009,1.19453,105794
2017.09.16,1.19454,1.19613,1.19444,1.19447,2391
2017.09.18,1.19233,1.19693,1.1915,1.19527,80439
2017.09.19,1.19524,1.20065,1.19481,1.19974,97733
2017.09.20,1.19977,1.2033,1.18611,1.18913,108988
2017.09.21,1.18911,1.19535,1.18656,1.19311,107824
2017.09.22,1.19313,1.20045,1.19313,1.19441,94960
2017.09.23,1.1944,1.19539,1.1942,1.19465,3114
2017.09.25,1.18987,1.19366,1.18321,1.18479,97783
2017.09.26,1.18478,1.18615,1.17573,1.17926,109422
2017.09.27,1.17924,1.17952,1.17171,1.17494,109166
2017.09.28,1.17496,1.1804,1.1721,1.17783,96663
2017.09.29,1.17782,1.18324,1.17725,1.18194,86147
2017.09.30,1.18196,1.18235,1.18085,1.18131,2531
2017.10.02,1.17945,1.18151,1.17302,1.1735,80951
2017.10.03,1.17346,1.17735,1.1696,1.17492,79308
2017.10.04,1.17491,1.17876,1.17349,1.17628,76806
2017.10.05,1.17627,1.17788,1.16991,1.17054,74048
2017.10.06,1.17052,1.17387,1.16692,1.17326,85880
2017.10.07,1.17328,1.17372,1.1729,1.1729,1670
2017.10.09,1.17305,1.17561,1.17195,1.17512,41121
2017.10.10,1.17512,1.18253,1.17387,1.1815,75688
2017.10.11,1.1815,1.1869,1.17951,1.18664,76385
2017.10.12,1.18667,1.18797,1.1827,1.18349,71863
2017.10.13,1.18348,1.18749,1.18052,1.18191,77992
2017.10.14,1.18189,1.18258,1.18186,1.18195,1610
2017.10.16,1.1812,1.18194,1.17805,1.17923,61926
2017.10.17,1.17923,1.18,1.17361,1.17683,66394
2017.10.18,1.17681,1.18053,1.173,1.17937,68782
2017.10.19,1.17936,1.18578,1.17681,1.18404,83269
2017.10.20,1.18406,1.18579,1.17623,1.17726,88398
2017.10.21,1.17727,1.17834,1.17663,1.17811,2264
2017.10.23,1.17664,1.17774,1.17247,1.1749,60646
2017.10.24,1.17488,1.17869,1.17428,1.17852,59639
2017.10.25,1.17853,1.18176,1.17531,1.18055,92865
2017.10.26,1.18056,1.18367,1.16557,1.16585,88677
2017.10.27,1.1658,1.16591,1.15742,1.15975,92785
